pred,se,lb,ub,truetotal,parms.yo,parms.sigma_parsil_spat,parms.range,parms.sigma_nugget_spat,parms.sigma_parsil_time,parms.rho,parms.sigma_nugget_time,parms.sigma_nugget_spacetime,parms.sigma_parsil_spacetime,conf_ind
1081.3217660966038,17.18992743864215,1053.0468516021206,1109.596680591087,1098.1834588072368,10.547029454764282,0.4453074903437484,45.93922749410647,0.25450669934715475,0.7791287163219708,15.178061992619675,0.0013024557442498945,0.43478438226975497,1.2313982979407223,1
1082.6884325713013,15.01187055673144,1057.9961028387356,1107.380762303867,1094.4280846473405,10.466399701038284,1.4902552143645733,15.88090648035904,0.0036242622678516697,0.051946085417704076,0.12072687993976743,0.2582684429260723,0.4182283174952544,0.004266483819762986,1
1162.9484633623322,11.298896328113667,1144.3634327564857,1181.5334939681786,1146.3946727224404,10.937145999489658,0.8926566516017138,33.05283019138317,0.35527915468364335,0.5083563109938158,8.03949445961102,0.018845883276063007,0.14035369595846087,0.3413214344622925,1
1094.9462637571332,13.091106701491809,1073.4133094183758,1116.4792180958907,1104.4224892302489,11.195364477804166,0.6067449117556335,11.643324531185472,0.14242669680375736,0.11427600489671072,2.3601361949547934,0.004799113910120866,0.39518425768659177,0.01202880591434697,1
967.4732994486897,15.532185922916225,941.9251270988963,993.021471798483,948.4168370671921,10.693820324165813,0.35293646643434523,2.457867518337348,0.0013085692024826208,0.18935150656030575,9.53903626499286,0.3398352949276321,0.3465790891108975,0.0035394275108670673,1
