"","totalmoosena","SurveyID","SurveyName","Surveyyear","ID","Intid","Stratname","Counted","GMU","AreaMi","centrlat","centrlon","YBULL_SF","YBULL_GTSF","BULL_30_40","BULL_41_50","BULL_GT_50","COW_W_0","COW_W_1","COW_W_2","CALF","UNKNOWN","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","prp_burn_1_30","prp_burn_31_60","prop.cov.1","prop.cov.2","prop.cov.3","prop.cov.4","prop.cov.5","prop.cov.6","prop.cov.7","prop.cov.6_7","prop.cov.8","prop.cov.9","prop.cov.10","prop.cov.11","prop.cov.12","prop.cov.13","prop.cov.14","prop.cov.15","prop.cov.99","stratfact"
"1",NA,107,"20E TOK CENTRAL",2004,"6300-14100",NA,"LOW",0,"20E",6.054,63.0167,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,638.5333,0,0,0.188106308,0.012054417,0.044027323,0.574938293,0.066988118,0.040525802,NA,0.040525802,0.000516618,0.001377648,0.036507663,0.032432122,NA,NA,0.002525687,NA,NA,"LOW"
"2",NA,107,"20E TOK CENTRAL",2004,"6300-14105",NA,"LOW",0,"20E",6.054,63.0167,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,763.25,0,0,0.038108356,0.006198347,0.016127181,0.405188246,0.013200184,0.032828283,NA,0.032828283,0.002008724,0.000459137,0.425103306,0.016815886,NA,NA,0.043962351,NA,NA,"LOW"
"3",NA,107,"20E TOK CENTRAL",2004,"6302-14100",NA,"LOW",0,"20E",6.047,63.05,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,683.75,0,0,0.08638924,0.006494999,0.033279687,0.664329233,0.071789861,0.076273135,NA,0.076273135,0.002069203,0.00189677,0.001494425,0.055868491,NA,NA,0.000114956,NA,NA,"LOW"
"4",0,107,"20E TOK CENTRAL",2004,"6302-14105",NA,"LOW",1,"20E",6.047,63.05,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,719.2667,0,0,0.221315714,0.021315714,0.106118931,0.491755243,0.027348463,0.072852629,NA,0.072852629,0.004883654,0.000287274,0.041999425,0.009709853,NA,NA,0.0024131,NA,NA,"LOW"
"5",13,107,"20E TOK CENTRAL",2004,"6302-14110",NA,"HIGH",1,"20E",6.047,63.05,-141.2083,1,1,0,0,0,9,1,0,0,0,13,12,10,2,1,NA,NA,NA,844.3333,0,0,0.022125165,0.008850066,0.015918625,0.431469456,0.016550773,0.151198207,NA,0.151198207,0.008102983,5.75e-05,0.314981898,0.023849204,NA,NA,0.006896155,NA,NA,"HIGH"
"6",NA,107,"20E TOK CENTRAL",2004,"6304-14100",NA,"LOW",0,"20E",6.04,63.0833,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,677.7059,0,0,0.148544471,0.004142216,0.025773789,0.619606489,0.076400874,0.085203084,NA,0.085203084,0.015130595,0.002703947,0.005522955,0.016856518,NA,NA,0.000115062,NA,NA,"LOW"
"7",NA,107,"20E TOK CENTRAL",2004,"6304-14105",NA,"LOW",0,"20E",6.04,63.0833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,626.8,0,0,0.274876337,0.000115035,0.01380421,0.571781893,0.070746578,0.01708271,NA,0.01708271,0.012653859,0.002703325,0.011791096,0.024387438,NA,NA,5.75e-05,NA,NA,"LOW"
"8",NA,107,"20E TOK CENTRAL",2004,"6304-14110",NA,"LOW",0,"20E",6.04,63.0833,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,726.875,0.16878787,0,0.149531097,0.004717795,0.08808469,0.552039583,0.04165468,0.096829872,NA,0.096829872,0.016167079,0.000863011,0.005523273,0.043956044,NA,0.000172602,0.000172602,0.00028767,NA,"LOW"
"9",NA,107,"20E TOK CENTRAL",2004,"6306-14100",NA,"LOW",0,"20E",6.034,63.1167,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,657.0625,0,0,0.109031218,0.002246285,0.017336712,0.571535537,0.086971547,0.159659025,NA,0.159659025,0.015551204,0.000115194,0.002822256,0.034731022,NA,NA,NA,NA,NA,"LOW"
"10",NA,107,"20E TOK CENTRAL",2004,"6306-14105",NA,"LOW",0,"20E",6.034,63.1167,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,598.6875,0,0,0.245263461,5.76e-05,0.003052116,0.543737403,0.069680392,0.038410596,NA,0.038410596,0.012381227,0.000345523,0.034149151,0.052922545,NA,NA,NA,NA,NA,"LOW"
"11",NA,107,"20E TOK CENTRAL",2004,"6306-14110",NA,"LOW",0,"20E",6.034,63.1167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,709.4117,0.534284569,0,0.122573584,0.002995219,0.074765278,0.494499165,0.062726801,0.119923968,5.76e-05,0.119981568,0.017337711,0.002016013,0.016012902,0.086803756,NA,NA,0.000288002,NA,NA,"LOW"
"12",0,107,"20E TOK CENTRAL",2004,"6308-14100",NA,"LOW",1,"20E",6.027,63.15,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,723.8,0,0,0.105217642,0.00789853,0.030325742,0.543153647,0.051772845,0.187373883,0.000403575,0.187777458,0.029403286,0.004093399,5.77e-05,0.040299798,NA,NA,NA,NA,NA,"LOW"
"13",NA,107,"20E TOK CENTRAL",2004,"6308-14105",NA,"LOW",0,"20E",6.027,63.15,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,633.7333,0,0,0.358720092,0.000172961,0.005131162,0.49530124,0.067627558,0.02732776,NA,0.02732776,0.005246469,0.00098011,0.006630153,0.032862496,NA,NA,NA,NA,NA,"LOW"
"14",NA,107,"20E TOK CENTRAL",2004,"6308-14110",NA,"LOW",0,"20E",6.027,63.15,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,704.8,0.182590615,0,0.338503229,0.001614391,0.056446033,0.38589714,0.052121771,0.055523524,NA,0.055523524,0.010147601,0.005419742,0.041628229,0.042666052,NA,NA,0.010032288,NA,NA,"LOW"
"15",NA,107,"20E TOK CENTRAL",2004,"6308-14115",NA,"LOW",0,"20E",6.027,63.15,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,828.1177,0.805067307,0,0.052003459,0.000807149,0.045200346,0.310060536,0.040184491,0.142346498,NA,0.142346498,0.079273566,0.002940329,0.204151052,0.106543673,NA,NA,0.016488902,NA,NA,"LOW"
"16",NA,107,"20E TOK CENTRAL",2004,"6308-14145",NA,"LOW",0,"20E",6.027,63.15,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,760,0,0,0.27088739,NA,0.001441504,0.61436891,0.013088854,0.004901113,NA,0.004901113,0.00017298,0.006169636,0.010667128,0.078302485,NA,NA,NA,NA,NA,"LOW"
"17",NA,107,"20E TOK CENTRAL",2004,"6308-14150",NA,"LOW",0,"20E",6.027,63.15,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,838.8,0,0,0.091019138,NA,0.000576435,0.80009223,0.000576435,0.007032511,NA,0.007032511,NA,NA,0.001152871,0.09955038,NA,NA,NA,NA,NA,"LOW"
"18",NA,107,"20E TOK CENTRAL",2004,"6310-14100",NA,"LOW",0,"20E",6.02,63.1833,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,801.8823,0,0,0.166753247,0.006926407,0.075324675,0.518268398,0.048946609,0.114516595,0.0002886,0.114805195,0.011486291,0.00017316,0.001962482,0.055295815,NA,NA,5.77e-05,NA,NA,"LOW"
"19",NA,107,"20E TOK CENTRAL",2004,"6310-14105",NA,"LOW",0,"20E",6.02,63.1833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,586.1334,0,0,0.467763348,NA,0.001847042,0.441038961,0.013621934,0.023376623,NA,0.023376623,0.002655123,0.00011544,0.007157287,0.041038961,NA,0.000865801,0.00011544,0.00040404,NA,"LOW"
"20",NA,107,"20E TOK CENTRAL",2004,"6310-14110",NA,"LOW",0,"20E",6.02,63.1833,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,625.2667,0.028088782,0,0.531435829,NA,0.005831072,0.341031118,0.015068414,0.031522429,NA,0.031522429,0.009987876,0.000923734,0.031349229,0.032850297,NA,NA,NA,NA,NA,"LOW"
"21",NA,107,"20E TOK CENTRAL",2004,"6310-14115",NA,"LOW",0,"20E",6.02,63.1833,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,857.3333,0.518313325,0,0.219714896,0.001154268,0.02464362,0.508512726,0.03451261,0.070872049,NA,0.070872049,0.032492642,0.002135396,0.052461476,0.051999769,NA,NA,0.001500548,NA,NA,"LOW"
"22",NA,107,"20E TOK CENTRAL",2004,"6310-14120",NA,"LOW",0,"20E",6.02,63.1833,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,921.875,0.998800384,0,0.022568543,NA,0.00023088,0.196825397,0.062683983,0.02037518,NA,0.02037518,0.117287157,0.004617605,0.463838384,0.103953824,NA,NA,0.007619048,NA,NA,"LOW"
"23",NA,107,"20E TOK CENTRAL",2004,"6310-14125",NA,"LOW",0,"20E",6.02,63.1833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,851.5,0.971039288,0,0.01091035,NA,NA,0.116492524,0.053743578,0.039542804,NA,0.039542804,0.070657507,0.005541765,0.568492755,0.123535184,NA,NA,0.011083531,NA,NA,"LOW"
"24",NA,107,"20E TOK CENTRAL",2004,"6310-14130",NA,"LOW",0,"20E",6.02,63.1833,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,795.3125,0.68469169,0,0.079263365,NA,NA,0.207481815,0.034522572,0.037351345,NA,0.037351345,0.026093985,0.011488281,0.475580187,0.117711581,NA,NA,0.01050687,NA,NA,"LOW"
"25",NA,107,"20E TOK CENTRAL",2004,"6310-14135",NA,"LOW",0,"20E",6.02,63.1833,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,765.4,0.014157932,0,0.327252785,NA,0.000115453,0.531143566,0.023437049,0.006349939,NA,0.006349939,0.003925417,0.004906771,0.037060555,0.065693009,NA,NA,0.000115453,NA,NA,"LOW"
"26",NA,107,"20E TOK CENTRAL",2004,"6310-14140",NA,"LOW",0,"20E",6.02,63.1833,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,815.2,0,0,0.315710493,NA,0.00017315,0.664896687,0.002020085,0.000865751,NA,0.000865751,NA,0.000404017,0.000115433,0.015814383,NA,NA,NA,NA,NA,"LOW"
"27",NA,107,"20E TOK CENTRAL",2004,"6310-14145",NA,"LOW",0,"20E",6.02,63.1833,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,757.8823,0,0,0.296807344,NA,NA,0.517926217,0.028866694,0.025864557,NA,0.025864557,0.001385601,0.010045609,0.003637203,0.115466774,NA,NA,NA,NA,NA,"LOW"
"28",NA,107,"20E TOK CENTRAL",2004,"6310-14150",NA,"LOW",0,"20E",6.02,63.1833,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,839.6,0,0,0.234258671,NA,NA,0.691752756,0.002654816,0.004155364,NA,0.004155364,NA,5.77e-05,0.004617072,0.062503607,NA,NA,NA,NA,NA,"LOW"
"29",NA,107,"20E TOK CENTRAL",2004,"6312-14100",NA,"LOW",0,"20E",6.013,63.2167,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,602.875,0,0,0.592474858,0.000231187,0.012541903,0.375390128,0.006415443,0.009594267,NA,0.009594267,NA,NA,0.000982545,0.002311871,NA,NA,5.78e-05,NA,NA,"LOW"
"30",NA,107,"20E TOK CENTRAL",2004,"6312-14105",NA,"LOW",0,"20E",6.013,63.2167,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,567.8125,0.270951349,0,0.426903964,NA,0.006529527,0.20380215,0.011209985,0.044782156,NA,0.044782156,0.065468624,0.000231134,0.189471859,0.045995608,NA,0.00017335,0.005431642,NA,NA,"LOW"
"31",NA,107,"20E TOK CENTRAL",2004,"6312-14110",NA,"LOW",0,"20E",6.013,63.2167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,724.0625,0.111161023,0,0.421487603,0.000115587,0.004218922,0.273825348,0.035022828,0.038779402,NA,0.038779402,0.056233023,0.000346761,0.136161359,0.033057851,NA,NA,0.000751315,NA,NA,"LOW"
"32",NA,107,"20E TOK CENTRAL",2004,"6312-14115",NA,"LOW",0,"20E",6.013,63.2167,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,909.6875,0.001239233,0,0.171644809,0.000115547,0.013172338,0.61164712,0.016407649,0.074238835,5.78e-05,0.074296635,0.000231094,5.78e-05,0.001617656,0.110404992,NA,0.00017332,5.78e-05,0.00017332,NA,"LOW"
"33",NA,107,"20E TOK CENTRAL",2004,"6312-14120",NA,"LOW",0,"20E",6.013,63.2167,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1023.7143,0.271598021,0,0.045711974,NA,0.002311604,0.388580675,0.136789182,0.168169209,0.00011558,0.168284789,0.025716597,0.022480351,0.056056403,0.153837263,NA,0.00023116,NA,NA,NA,"LOW"
"34",NA,107,"20E TOK CENTRAL",2004,"6312-14125",NA,"LOW",0,"20E",6.013,63.2167,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,933.0667,0.883607788,0,0.029824866,NA,0.001271603,0.195769031,0.213282469,0.156175944,NA,0.156175944,0.125137275,0.00913242,0.10022542,0.167157968,NA,NA,0.002023004,NA,NA,"LOW"
"35",NA,107,"20E TOK CENTRAL",2004,"6312-14130",NA,"LOW",0,"20E",6.013,63.2167,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,898,0.762693895,0,0.175817825,NA,0.000520171,0.274765923,0.086348399,0.124552075,NA,0.124552075,0.059935268,0.003930181,0.111605595,0.162524564,NA,NA,NA,NA,NA,"LOW"
"36",NA,107,"20E TOK CENTRAL",2004,"6312-14135",NA,"LOW",0,"20E",6.013,63.2167,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,786.8125,0.084305985,0,0.400219552,NA,0.006644326,0.491217934,0.015946383,0.025595101,NA,0.025595101,0.013346429,0.000462214,0.020568523,0.025999538,NA,NA,NA,NA,NA,"LOW"
"37",NA,107,"20E TOK CENTRAL",2004,"6312-14140",NA,"LOW",0,"20E",6.013,63.2167,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,778.7333,0,0,0.270998324,0.000231227,0.003526215,0.67385398,0.005318226,0.005202613,NA,0.005202613,0.000693682,NA,0.000635875,0.039539858,NA,NA,NA,NA,NA,"LOW"
"38",NA,107,"20E TOK CENTRAL",2004,"6312-14145",NA,"LOW",0,"20E",6.013,63.2167,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,741.5333,0,0,0.306496359,NA,0.001213733,0.592359265,0.031961623,0.008611721,5.78e-05,0.008669521,0.000404578,0.001676107,0.010807999,0.04641082,NA,NA,NA,NA,NA,"LOW"
"39",NA,107,"20E TOK CENTRAL",2004,"6312-14150",NA,"LOW",0,"20E",6.013,63.2167,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,812.4117,0,0,0.266050274,0.000288934,0.002427044,0.674255995,0.012713089,0.005027449,NA,0.005027449,0.00017336,0.000404507,0.001155735,0.037503612,NA,NA,NA,NA,NA,"LOW"
"40",NA,107,"20E TOK CENTRAL",2004,"6312-14155",NA,"LOW",0,"20E",6.013,63.2167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,842.3125,0,0,0.246489048,NA,NA,0.605617523,0.024735595,0.013639253,NA,0.013639253,0.000115587,0.000635728,0.009304745,0.099462521,NA,NA,NA,NA,NA,"LOW"
"41",NA,107,"20E TOK CENTRAL",2004,"6312-14200",NA,"LOW",0,"20E",6.013,63.2167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,775.2667,0,0,0.325667399,0.001502369,0.004564891,0.550560499,0.052467352,0.008551947,NA,0.008551947,0.001155669,0.004969375,0.00641396,0.0407951,NA,0.000520051,0.00017335,0.002658038,NA,"LOW"
"42",NA,107,"20E TOK CENTRAL",2004,"6312-14205",NA,"LOW",0,"20E",6.013,63.2167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,803.4,0,0,0.186188963,0.001618029,0.011961861,0.558509101,0.138168159,0.00965039,NA,0.00965039,0.00196475,0.020167582,0.01912742,0.046749494,NA,0.001386882,5.78e-05,0.004449581,NA,"LOW"
"43",NA,107,"20E TOK CENTRAL",2004,"6314-14100",NA,"LOW",0,"20E",6.006,63.25,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,426.625,0.143663811,0,0.550720444,NA,0.003356287,0.310630172,0.030785255,0.037902899,NA,0.037902899,0.006770442,0.004224293,0.011284069,0.036109021,0.000173601,0.000231468,0.007696314,NA,0.000115734,"LOW"
"44",2,107,"20E TOK CENTRAL",2004,"6314-14105",NA,"LOW",1,"20E",6.006,63.25,-141.125,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,NA,NA,NA,619.7333,0.924959158,0,0.137931034,0.000231428,0.01110854,0.277887063,0.055195557,0.081694052,NA,0.081694052,0.081115483,0.005727841,0.243635732,0.062138394,NA,0.000462856,0.042756306,0.000115714,NA,"LOW"
"45",0,107,"20E TOK CENTRAL",2004,"6314-14110",NA,"LOW",1,"20E",6.006,63.25,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,728.9333,0.632487198,0,0.360259229,0.000115727,0.003761139,0.457701655,0.021698877,0.014408055,NA,0.014408055,0.012845735,5.79e-05,0.069031362,0.030262701,NA,NA,0.029857655,NA,NA,"LOW"
"46",5,107,"20E TOK CENTRAL",2004,"6314-14115",NA,"LOW",1,"20E",6.006,63.25,-141.2917,0,0,0,0,1,2,1,0,0,0,5,4,3,1,1,NA,NA,NA,847.0625,0,0,0.114717112,0.009429596,0.010875853,0.72648386,0.008388291,0.091403448,NA,0.091403448,0.009140345,NA,0.000809904,0.02863589,5.79e-05,NA,5.79e-05,NA,NA,"LOW"
"47",7,107,"20E TOK CENTRAL",2004,"6314-14120",NA,"HIGH",1,"20E",6.006,63.25,-141.375,0,0,0,1,1,3,1,0,0,0,7,6,4,2,1,NA,NA,NA,1015.353,0.001183528,0,0.054462322,0.000463017,0.001620558,0.427769418,0.110082185,0.208994097,0.002835976,0.211830073,0.001909943,0.095670795,0.007176757,0.088320407,NA,NA,0.000694525,NA,NA,"HIGH"
"48",NA,107,"20E TOK CENTRAL",2004,"6314-14125",NA,"LOW",0,"20E",6.006,63.25,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,945.9333,0.076690676,0,0.185742391,5.79e-05,0.001504456,0.497685453,0.085580373,0.09246615,0.001330864,0.093797014,0.02158315,0.020368013,0.007464414,0.086216873,NA,NA,NA,NA,NA,"LOW"
"49",NA,107,"20E TOK CENTRAL",2004,"6314-14130",NA,"LOW",0,"20E",6.006,63.25,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,854.4667,0.061876718,0,0.22012615,0.000231468,0.031421793,0.639083386,0.006191771,0.030322319,NA,0.030322319,0.002372548,NA,0.003819223,0.066431341,NA,NA,NA,NA,NA,"LOW"
"50",NA,107,"20E TOK CENTRAL",2004,"6314-14135",NA,"LOW",0,"20E",6.006,63.25,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,755.4375,0.002299144,0,0.438620849,0.000231401,0.017065834,0.474545875,0.022156659,0.015619577,NA,0.015619577,0.000231401,0.000520653,NA,0.031007752,NA,NA,NA,NA,NA,"LOW"
"51",NA,107,"20E TOK CENTRAL",2004,"6314-14140",NA,"LOW",0,"20E",6.006,63.25,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,715.625,0,0,0.347896534,0.000405069,0.001678144,0.489786471,0.029743649,0.039002373,NA,0.039002373,0.007869915,0.003182686,0.003124819,0.077078873,0.000231468,NA,NA,NA,NA,"LOW"
"52",NA,107,"20E TOK CENTRAL",2004,"6314-14145",NA,"LOW",0,"20E",6.006,63.25,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,743.4286,0,0,0.260243056,NA,NA,0.583391204,0.046412037,0.027662037,NA,0.027662037,0.010011574,0.007291667,0.000520833,0.064409722,NA,5.79e-05,NA,NA,NA,"LOW"
"53",NA,107,"20E TOK CENTRAL",2004,"6314-14150",NA,"LOW",0,"20E",6.006,63.25,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,879.0667,0,0,0.212087912,NA,0.000520532,0.705378832,0.015731637,0.012377097,NA,0.012377097,NA,NA,0.000173511,0.05373048,NA,NA,NA,NA,NA,"LOW"
"54",NA,107,"20E TOK CENTRAL",2004,"6314-14155",NA,"LOW",0,"20E",6.006,63.25,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,881.875,0,0,0.230760329,NA,0.000115727,0.652470779,0.03685916,0.006885777,NA,0.006885777,0.000347182,0.000983682,0.00109941,0.070477954,NA,NA,NA,NA,NA,"LOW"
"55",0,107,"20E TOK CENTRAL",2004,"6314-14200",NA,"LOW",1,"20E",6.006,63.25,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,738,0,0,0.217398854,NA,NA,0.669676448,0.024251896,0.00966603,NA,0.00966603,0.001041848,0.003241303,0.01111304,0.063610581,NA,NA,NA,NA,NA,"LOW"
"56",NA,107,"20E TOK CENTRAL",2004,"6314-14205",NA,"LOW",0,"20E",6.006,63.25,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,838.2,0,0,0.254815758,0.003065888,0.007982877,0.698617458,0.00150402,0.011395847,NA,0.011395847,NA,NA,0.000404929,0.022213224,NA,NA,NA,NA,NA,"LOW"
"57",NA,107,"20E TOK CENTRAL",2004,"6316-14100",NA,"LOW",0,"20E",5.999,63.2833,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,601.8125,0.082966138,0,0.311109824,0.002838276,0.045122799,0.397358665,0.042284523,0.0596038,5.79e-05,0.0596617,0.044775255,0.000405468,0.040199259,0.038229842,0.000810936,0.002432808,0.014712697,NA,5.79e-05,"LOW"
"58",NA,107,"20E TOK CENTRAL",2004,"6316-14105",NA,"LOW",0,"20E",5.999,63.2833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,613.5333,0.378466849,0,0.267072111,0.000405445,0.007240081,0.354821894,0.061048364,0.066782508,5.79e-05,0.066840408,0.041181581,0.000173762,0.097075007,0.057746887,0.003069794,0.002316826,0.040718216,5.79e-05,0.000231683,"LOW"
"59",NA,107,"20E TOK CENTRAL",2004,"6316-14110",NA,"LOW",0,"20E",5.999,63.2833,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,713.8666,0.385300554,0,0.257978569,0.00092673,0.04998552,0.551230814,0.010483637,0.028381118,NA,0.028381118,0.012452939,5.79e-05,0.061859253,0.016217782,NA,0.000231683,0.010194034,NA,NA,"LOW"
"60",NA,107,"20E TOK CENTRAL",2004,"6316-14115",NA,"LOW",0,"20E",5.999,63.2833,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,753.4,0,0,0.343854975,0.000579173,0.037530407,0.569790339,0.003185451,0.040947527,NA,0.040947527,5.79e-05,NA,0.000579173,0.003475038,NA,NA,NA,NA,NA,"LOW"
"61",NA,107,"20E TOK CENTRAL",2004,"6316-14120",NA,"LOW",0,"20E",5.999,63.2833,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,938.5883,0,0,0.092779323,0.004578118,0.007591562,0.439093649,0.072554474,0.24124942,0.003650904,0.244900324,0.017385257,0.059399629,0.006664349,0.054647659,NA,NA,0.000405656,NA,NA,"LOW"
"62",NA,107,"20E TOK CENTRAL",2004,"6316-14125",NA,"LOW",0,"20E",5.999,63.2833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,985.6875,0,0,0.172170085,0.000347584,0.005619279,0.451280269,0.123913799,0.149866759,0.001042753,0.150909512,0.00729927,0.028096397,0.000289654,0.05995829,NA,NA,0.000115861,NA,NA,"LOW"
"63",NA,107,"20E TOK CENTRAL",2004,"6316-14130",NA,"LOW",0,"20E",5.999,63.2833,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,798.7333,0,0,0.4262542,0.000173792,0.002954466,0.525373653,0.006719963,0.010137875,NA,0.010137875,0.000231723,5.79e-05,0.000463446,0.027111575,NA,NA,0.000521376,NA,NA,"LOW"
"64",NA,107,"20E TOK CENTRAL",2004,"6316-14135",NA,"LOW",0,"20E",5.999,63.2833,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,699,0,0,0.422564578,NA,0.000115835,0.406521487,0.052588903,0.038688752,NA,0.038688752,0.003359203,0.003011699,0.005791729,0.066199467,NA,NA,0.001158346,NA,NA,"LOW"
"65",NA,107,"20E TOK CENTRAL",2004,"6316-14140",NA,"LOW",0,"20E",5.999,63.2833,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,768.75,0,0,0.242136361,0.002259167,0.008225685,0.598737184,0.036146672,0.037710711,NA,0.037710711,0.000926838,0.00307015,0.003533569,0.067253664,NA,NA,NA,NA,NA,"LOW"
"66",NA,107,"20E TOK CENTRAL",2004,"6316-14145",NA,"LOW",0,"20E",5.999,63.2833,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,828.8235,0,0,0.333140209,5.79e-05,0.00179606,0.500289687,0.043221321,0.049420626,NA,0.049420626,0.000753187,0.000463499,NA,0.070857474,NA,NA,NA,NA,NA,"LOW"
"67",NA,107,"20E TOK CENTRAL",2004,"6316-14150",NA,"LOW",0,"20E",5.999,63.2833,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,877.6667,0,0,0.147961547,0.000868659,0.008454946,0.650799166,0.062832986,0.027507528,NA,0.027507528,0.003358814,0.000752838,0.000173732,0.097289785,NA,NA,NA,NA,NA,"LOW"
"68",NA,107,"20E TOK CENTRAL",2004,"6316-14155",NA,"LOW",0,"20E",5.999,63.2833,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,950.4,0,0.072489051,0.087880894,0.000115861,0.000984822,0.548719731,0.074035454,0.127911018,NA,0.127911018,NA,NA,0.000289654,0.160062565,NA,NA,NA,NA,NA,"LOW"
