"","totalmoosena","SurveyID","SurveyName","Surveyyear","ID","Intid","Stratname","Counted","GMU","AreaMi","centrlat","centrlon","YBULL_SF","YBULL_GTSF","BULL_30_40","BULL_41_50","BULL_GT_50","COW_W_0","COW_W_1","COW_W_2","CALF","UNKNOWN","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","prp_burn_1_30","prp_burn_31_60","prop.cov.1","prop.cov.2","prop.cov.3","prop.cov.4","prop.cov.5","prop.cov.6","prop.cov.7","prop.cov.6_7","prop.cov.8","prop.cov.9","prop.cov.10","prop.cov.11","prop.cov.12","prop.cov.13","prop.cov.14","prop.cov.15","prop.cov.99","stratfact","xcoords","ycoords"
"140",NA,676,"20E TAYLOR CORRIDOR",2014,"6324-14210",NA,"HIGH",0,"20E",5.972,63.4167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,968.9333,0.159440169,0.13001911,0.109992434,0.001454926,0.010242682,0.478670779,0.087586568,0.136588489,5.82e-05,0.136646689,0.01501484,0.001454926,0.036198568,0.122097422,NA,NA,0.000640168,NA,NA,"HIGH",105.166281129472,88.5152417432414
"141",NA,676,"20E TAYLOR CORRIDOR",2014,"6322-14210",NA,"HIGH",0,"20E",5.978,63.3833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,883.4375,0.466187283,0.500809032,0.013775866,0.023366659,0.042606371,0.317484306,0.088642176,0.226226459,0.001046268,0.227272727,0.060974192,0.002034411,0.124680307,0.095966054,NA,NA,0.003196931,NA,NA,"HIGH",105.176658247085,84.7936157033835
"142",9,676,"20E TAYLOR CORRIDOR",2014,"6416-14205",NA,"HIGH",1,"20E",5.791,64.2833,-142.125,0,0,0,0,0,9,0,0,0,0,9,9,9,0,0,NA,NA,NA,950.7333,0.642149575,0,0.017160686,NA,0.001560062,0.405136205,0.220448818,0.073382935,0.000300012,0.073682947,0.107044282,0.015360614,0.02376095,0.079623185,NA,NA,0.056222249,NA,NA,"HIGH",108.929198967436,185.097070617559
"143",17,676,"20E TAYLOR CORRIDOR",2014,"6414-14205",NA,"HIGH",1,"20E",5.8,64.25,-142.125,0,0,1,3,0,10,0,1,0,0,17,15,11,4,2,NA,NA,NA,1284.0667,0.256479454,0,0.010183909,NA,0.000299527,0.097585814,0.199245193,0.057389325,0.00179716,0.059186485,0.150182711,0.032828132,0.146228958,0.031869646,NA,NA,0.272389624,NA,NA,"HIGH",108.94448359727,181.386146973658
"144",NA,676,"20E TAYLOR CORRIDOR",2014,"6412-14205",NA,"HIGH",0,"20E",5.805,64.2167,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,994.7857,0.00449754,0,0.073202849,0.00011971,0.003651164,0.588196564,0.166816305,0.070090381,0.000239421,0.070329802,0.0180164,0.020949303,0.00790088,0.04961992,NA,NA,0.001197103,NA,NA,"HIGH",108.959763872077,177.675240526285
"145",NA,676,"20E TAYLOR CORRIDOR",2014,"6402-14205",NA,"LOW",0,"20E",5.84,64.05,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,742.9375,1,0,0.008209399,NA,0.001249256,0.145389649,0.058060678,0.190541344,NA,0.190541344,0.114396193,0.003152885,0.304402142,0.152349792,NA,NA,0.022248662,NA,NA,"LOW",109.036191368187,159.098679631551
"146",19,676,"20E TAYLOR CORRIDOR",2014,"6350-14205",NA,"HIGH",1,"20E",5.882,63.85,-142.125,0,0,3,0,1,9,3,0,0,0,19,16,12,4,3,NA,NA,NA,817.7333,0.514855035,0.485144965,0.001890248,0.011282415,0.07809085,0.434934137,0.031425365,0.268297005,NA,0.268297005,0.022151338,0.001417686,0.059601867,0.090909091,NA,NA,NA,NA,NA,"HIGH",109.127740921555,136.811836002401
"147",7,676,"20E TAYLOR CORRIDOR",2014,"6348-14205",NA,"HIGH",1,"20E",5.888,63.8167,-142.125,0,0,0,1,0,3,0,1,0,0,7,5,4,1,2,NA,NA,NA,952.2,0.126769848,0.873230152,0.006254794,0.00283236,0.009559214,0.482858323,0.033870302,0.360122736,0.000413052,0.360535788,0.014574851,0.001298165,0.013866761,0.070868,NA,NA,0.003481442,NA,NA,"HIGH",109.142968478888,133.101137344381
"148",NA,676,"20E TAYLOR CORRIDOR",2014,"6340-14205",NA,"HIGH",0,"20E",5.916,63.6833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,845.3125,0,0,0.20962058,0.000939739,0.008163984,0.618407142,0.01221661,0.086279807,0.001057207,0.087337014,0.01380242,0.004874897,0.000998473,0.042288265,NA,NA,0.001350875,NA,NA,"HIGH",109.203925769709,118.236230856302
"149",NA,676,"20E TAYLOR CORRIDOR",2014,"6338-14205",NA,"HIGH",0,"20E",5.924,63.65,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,818.7333,0,0,0.354621159,0.000586441,0.002169833,0.466983345,0.018883415,0.071663148,5.86e-05,0.071721748,0.001055595,0.000821018,0.000117288,0.082746892,0.000175932,NA,0.000117288,NA,NA,"HIGH",109.219131136798,114.525619455816
"150",1,676,"20E TAYLOR CORRIDOR",2014,"6324-14205",NA,"HIGH",1,"20E",5.972,63.4167,-142.125,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,919.3333,0,0.009747379,0.29219041,0.000523743,0.004306331,0.578561453,0.020891527,0.03759311,0.000349162,0.037942272,0.000407356,0.00349162,0.001629423,0.059532123,NA,NA,0.000523743,NA,NA,"HIGH",109.325534989952,88.529544693796
"151",NA,676,"20E TAYLOR CORRIDOR",2014,"6322-14205",NA,"HIGH",0,"20E",5.978,63.3833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,935.3125,0,0.547657455,0.165455919,0.004242459,0.041087929,0.344104144,0.065554716,0.302493171,0.000290579,0.30278375,0.009647237,0.017957808,0.005056082,0.044051839,5.81e-05,NA,NA,NA,NA,"HIGH",109.34075014768,84.8079311116338
"152",10,676,"20E TAYLOR CORRIDOR",2014,"6320-14205",NA,"HIGH",1,"20E",5.986,63.35,-142.125,0,0,0,0,0,8,1,0,0,0,10,9,9,0,1,NA,NA,NA,846.9333,0,0.946795067,0.05363362,0.066751799,0.067506385,0.291676341,0.066519619,0.390759229,0.001044811,0.39180404,0.008822847,0.00011609,0.00046436,0.052472719,0.00023218,NA,NA,NA,NA,"HIGH",109.35591525484,81.0974777103532
"153",NA,676,"20E TAYLOR CORRIDOR",2014,"6416-14200",NA,"HIGH",0,"20E",5.791,64.2833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,792.4667,1,0,0.019684331,NA,0.001140251,0.385224749,0.144871872,0.08113785,NA,0.08113785,0.106463422,0.009962192,0.076876913,0.149252836,NA,NA,0.025385585,NA,NA,"HIGH",112.96241118324,185.116326550677
"154",NA,676,"20E TAYLOR CORRIDOR",2014,"6414-14200",NA,"HIGH",0,"20E",5.8,64.25,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,923,0.941823351,0,0.034400096,0.000119861,0.000719166,0.256502457,0.324044109,0.050701187,5.99e-05,0.050761087,0.162171881,0.018458588,0.040093492,0.065983459,NA,NA,0.046745775,NA,NA,"HIGH",112.982555946488,181.405420710869
"155",NA,676,"20E TAYLOR CORRIDOR",2014,"6412-14200",NA,"HIGH",0,"20E",5.805,64.2167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,992.1429,0.816937275,0,0.021307158,NA,0.002633469,0.317033756,0.332475461,0.083073977,NA,0.083073977,0.127543692,0.015800814,0.016219775,0.069906632,NA,NA,0.014005267,NA,NA,"HIGH",113.002694970061,177.694532041466
"156",NA,676,"20E TAYLOR CORRIDOR",2014,"6410-14200",NA,"HIGH",0,"20E",5.812,64.1833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,788.1334,0.66142079,0,0.022844157,0.000119603,0.000119603,0.4467169,0.10572898,0.077084081,NA,0.077084081,0.060578878,0.006099749,0.113263964,0.144599928,5.98e-05,NA,0.022784356,NA,NA,"HIGH",113.022888698754,173.972516825886
"157",NA,676,"20E TAYLOR CORRIDOR",2014,"6408-14200",NA,"HIGH",0,"20E",5.819,64.15,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,914.6875,0.527608721,0,0.008001433,NA,0.000477697,0.395414104,0.161103481,0.095957485,0.000119424,0.096076909,0.073266854,0.014032364,0.042634502,0.193766048,NA,NA,0.015226608,NA,NA,"HIGH",113.043016205186,170.261662596137
"158",1,676,"20E TAYLOR CORRIDOR",2014,"6400-14200",NA,"HIGH",1,"20E",5.847,64.0167,-142.0417,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,NA,NA,NA,657.2857,1,0,0.00065375,NA,0.000118864,0.062997742,0.083323428,0.169321288,NA,0.169321288,0.119339118,0.006834661,0.373529062,0.179959586,NA,NA,0.003922501,NA,NA,"HIGH",113.123528925613,155.407274536074
"159",NA,676,"20E TAYLOR CORRIDOR",2014,"6350-14200",NA,"HIGH",0,"20E",5.882,63.85,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,721.875,0.14312501,0.85687499,0.014417395,0.010517608,0.037697944,0.484046325,0.106062397,0.234991728,0.000118175,0.235109903,0.00407705,0.004195226,0.004313401,0.098617348,0.000118175,0.000177263,0.000649965,NA,NA,"HIGH",113.224084568425,136.831321554177
"160",NA,676,"20E TAYLOR CORRIDOR",2014,"6348-14200",NA,"HIGH",0,"20E",5.888,63.8167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,818.9333,0,1,0.007435383,0.020594831,0.027558126,0.411306503,0.079428774,0.356249262,0.000767143,0.357016405,0.002183406,0.002478461,0.00123923,0.089224596,0.000413077,0.000531099,0.000531099,5.9e-05,NA,"HIGH",113.244154113379,133.120640358466
"161",NA,676,"20E TAYLOR CORRIDOR",2014,"6326-14200",NA,"HIGH",0,"20E",5.965,63.45,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,926.9412,0.251803747,0,0.212866383,5.83e-05,0.003263213,0.530971389,0.067012412,0.057922033,NA,0.057922033,0.052968941,0.000582717,0.013285939,0.060485986,NA,NA,0.000582717,NA,NA,"HIGH",113.464773198994,92.2597268862324
"162",NA,676,"20E TAYLOR CORRIDOR",2014,"6324-14200",NA,"LOW",0,"20E",5.972,63.4167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,916.4,0.159084471,0,0.364286961,0.003258277,0.004131029,0.442252866,0.03165183,0.077384069,0.000116367,0.077500436,0.013847676,5.82e-05,0.009658463,0.053296096,NA,NA,5.82e-05,NA,NA,"LOW",113.484772282854,88.5492553929072
"163",NA,676,"20E TAYLOR CORRIDOR",2014,"6408-14155",NA,"HIGH",0,"20E",5.819,64.15,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,968.2143,0.249026083,0,0.004717826,NA,0.000358316,0.469095252,0.224962675,0.075783816,NA,0.075783816,0.041504927,0.021797552,0.015347865,0.143923559,NA,NA,0.002508211,NA,NA,"HIGH",117.100518318064,170.286324890769
"164",NA,676,"20E TAYLOR CORRIDOR",2014,"6400-14155",NA,"HIGH",0,"20E",5.847,64.0167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,578.25,0.947911352,0.052088648,0.014324774,5.94e-05,0.000237756,0.175285307,0.151806942,0.228839753,NA,0.228839753,0.049453162,0.010639563,0.157572515,0.195851165,0.001961484,0.001248217,0.010401807,0.002318117,NA,"HIGH",117.200478915157,155.432027039331
"165",NA,676,"20E TAYLOR CORRIDOR",2014,"6350-14155",NA,"HIGH",0,"20E",5.882,63.85,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,722.0667,0,1,0.024045847,0.004608295,0.035153019,0.667021151,0.073260073,0.075032494,0.000177242,0.075209736,0.000945291,0.000886211,0.003190358,0.115030131,NA,0.000236323,0.000413565,NA,NA,"HIGH",117.325323814851,136.856186112255
"166",NA,676,"20E TAYLOR CORRIDOR",2014,"6408-14150",NA,"HIGH",0,"20E",5.819,64.15,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,812.6,0.600082685,0,0.014628612,0.000119417,0.001433007,0.475638882,0.187783616,0.073859565,NA,0.073859565,0.088965847,0.005732028,0.042572247,0.099534273,NA,NA,0.009732505,NA,NA,"HIGH",121.1531279948,170.316263299437
"167",NA,676,"20E TAYLOR CORRIDOR",2014,"6400-14150",NA,"HIGH",0,"20E",5.847,64.0167,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,767.875,0.775419562,0.212960309,0.00564636,0.004219911,0.01218425,0.234769688,0.133432392,0.278454681,0.000356612,0.278811293,0.095572065,0.00320951,0.130222883,0.096939079,NA,NA,0.004992571,NA,NA,"HIGH",121.272513181118,155.462074956557
"168",NA,676,"20E TAYLOR CORRIDOR",2014,"6354-14150",NA,"HIGH",0,"20E",5.868,63.9167,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,800.625,0.000544604,0.999455396,0.01806444,0.005981995,0.05721393,0.603174603,0.075752191,0.112769486,0.000118455,0.112887941,0.015458422,0.001303009,0.002132196,0.107438995,0.000118455,NA,0.000473821,NA,NA,"HIGH",121.361984226458,144.318828785371
"169",15,676,"20E TAYLOR CORRIDOR",2014,"6352-14150",NA,"LOW",1,"20E",5.875,63.8833,-141.875,0,0,0,1,1,11,1,0,0,0,15,14,12,2,1,NA,NA,NA,843.4,0,1,0.007510793,0.001774203,0.035720622,0.52315335,0.183393459,0.154000828,0.00011828,0.154119108,0.006387131,0.006327991,0.006978532,0.07463481,NA,NA,NA,NA,NA,"LOW",121.391850268352,140.597019203708
"170",NA,676,"20E TAYLOR CORRIDOR",2014,"6350-14150",NA,"HIGH",0,"20E",5.882,63.85,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,836.8,0,1,0.003307347,0.007028112,0.030297661,0.381526104,0.221769431,0.227970706,0.000177179,0.228147885,0.010571699,0.011930073,0.018367588,0.087054099,NA,NA,NA,NA,NA,"HIGH",121.421618256326,136.886370058207
"171",NA,676,"20E TAYLOR CORRIDOR",2014,"6348-14150",NA,"LOW",0,"20E",5.888,63.8167,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,789.125,0,1,0.002182891,0.001415929,0.016342183,0.465014749,0.177935103,0.176283186,0.001769912,0.178053098,0.006017699,0.026371681,0.001356932,0.12519174,0.000117994,NA,NA,NA,NA,"LOW",121.451377612505,133.175738195899
"172",NA,676,"20E TAYLOR CORRIDOR",2014,"6346-14150",NA,"HIGH",0,"20E",5.895,63.7833,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,925.4667,0,0.990676203,0.000766103,0.002710826,0.005009134,0.39866816,0.128410631,0.361305911,0.000117862,0.361423773,0.005068065,0.002416171,0.000825034,0.094407449,NA,NA,0.000294655,NA,NA,"HIGH",121.481217655249,129.453980671553
"173",5,676,"20E TAYLOR CORRIDOR",2014,"6342-14150",NA,"LOW",1,"20E",5.909,63.7167,-141.875,0,0,1,2,0,0,1,0,0,0,5,4,1,3,1,NA,NA,NA,942,0.694502631,0,0.059141681,NA,0.001352146,0.324750147,0.166078777,0.082892416,NA,0.082892416,0.142857143,0.019811875,0.126455026,0.076425632,NA,NA,0.000235156,NA,NA,"LOW",121.540693065746,122.032803605288
"174",NA,676,"20E TAYLOR CORRIDOR",2014,"6402-14145",NA,"LOW",0,"20E",5.84,64.05,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,595.25,0.670837025,0,0.08009521,0.001011604,0.005474561,0.462600417,0.06682535,0.123951205,0.00029753,0.124248735,0.025349598,0.001249628,0.091341863,0.118893187,0.00029753,0.002856293,0.014162452,0.005593573,NA,"LOW",125.309853396542,159.208148085211
"175",0,676,"20E TAYLOR CORRIDOR",2014,"6400-14145",NA,"HIGH",1,"20E",5.847,64.0167,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,684.2667,0.958102137,0.010247808,0.055096582,0.000950966,0.007845468,0.260564636,0.086775632,0.175453195,5.94e-05,0.175512595,0.112213967,0.002080238,0.172659733,0.115780089,NA,NA,0.010520059,NA,NA,"HIGH",125.344514865463,155.497444782371
"176",13,676,"20E TAYLOR CORRIDOR",2014,"6358-14145",NA,"HIGH",1,"20E",5.854,63.9833,-141.7917,0,0,0,0,0,9,2,0,0,0,13,11,11,0,2,NA,NA,NA,801.1334,0.42006316,0.563915607,0.011694171,0.006411017,0.047904547,0.487830939,0.070402469,0.214828446,5.94e-05,0.214887846,0.024041315,0.003621038,0.033182951,0.098302268,NA,NA,0.001721477,NA,NA,"HIGH",125.379270400916,151.775615461659
"177",NA,676,"20E TAYLOR CORRIDOR",2014,"6356-14145",NA,"HIGH",0,"20E",5.861,63.95,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,841.6,0,1,0.017724821,0.005928034,0.060288102,0.52996621,0.101369376,0.182939119,0.000592803,0.183531922,0.003853222,0.002193372,0.000355682,0.094670698,0.000118561,NA,NA,NA,NA,"HIGH",125.413911874133,148.064946541688
"178",28,676,"20E TAYLOR CORRIDOR",2014,"6354-14145",NA,"HIGH",1,"20E",5.868,63.9167,-141.7917,1,0,0,0,2,23,1,0,0,0,28,27,24,3,1,NA,NA,NA,922.0667,0,1,0.001065972,0.000592207,0.009534526,0.512732441,0.098839275,0.264242568,0.001421296,0.265663864,0.016463342,0.007876347,0.003434798,0.083145801,5.92e-05,NA,0.000592207,NA,NA,"HIGH",125.448543346836,144.354294810561
"179",23,676,"20E TAYLOR CORRIDOR",2014,"6352-14145",NA,"HIGH",1,"20E",5.875,63.8833,-141.7917,1,1,0,0,1,16,2,0,0,0,23,21,18,3,2,NA,NA,NA,982.3333,0,1,0.002484766,0.000295805,0.002662249,0.261492043,0.221617464,0.401348873,0.00053245,0.401881323,0.014198663,0.014908596,0.007690942,0.066201266,NA,NA,0.006566882,NA,NA,"HIGH",125.483268760534,140.632517262982
"180",13,676,"20E TAYLOR CORRIDOR",2014,"6350-14145",NA,"HIGH",1,"20E",5.882,63.85,-141.7917,0,0,0,0,0,8,1,1,0,0,13,10,10,0,3,NA,NA,NA,986.5625,0,1,0.000472674,0.001299852,0.006440177,0.333884786,0.145524372,0.362127031,0.000177253,0.362304284,0.048862629,0.010694239,0.010516987,0.073028065,0.000118168,NA,0.006853767,NA,NA,"HIGH",125.517880166841,136.921900007473
"181",NA,676,"20E TAYLOR CORRIDOR",2014,"6348-14145",NA,"HIGH",0,"20E",5.888,63.8167,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,854.9333,0,1,0.000826397,0.004368101,0.033469099,0.466796529,0.179682427,0.204474352,0.001888909,0.206363261,0.014107786,0.013045275,0.000531256,0.080337642,0.000472227,NA,NA,NA,NA,"HIGH",125.552481537359,133.211299987009
"182",NA,676,"20E TAYLOR CORRIDOR",2014,"6340-14145",NA,"LOW",0,"20E",5.916,63.6833,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,899.875,0.852305238,0,0.041116006,5.87e-05,0.0020558,0.239295154,0.174449339,0.134625551,0.000176211,0.134801762,0.110895742,0.012511013,0.124816446,0.152187959,NA,NA,0.007812041,NA,NA,"LOW",125.690993970563,118.346787143199
"183",NA,708,"20E TAYLOR CORRIDOR",2015,"6342-14305",NA,"HIGH",0,"20E",5.909,63.7167,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,966.5625,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",59.7805107172706,122.142046053883
"184",NA,708,"20E TAYLOR CORRIDOR",2015,"6344-14305",NA,"HIGH",0,"20E",5.902,63.75,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,874.3125,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",59.8233728836734,125.852528811092
"185",NA,708,"20E TAYLOR CORRIDOR",2015,"6356-14305",NA,"HIGH",0,"20E",5.861,63.95,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,895.8666,0.33629934,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",60.0810654776704,148.138071481939
"186",49,708,"20E TAYLOR CORRIDOR",2015,"6358-14305",NA,"HIGH",1,"20E",5.854,63.9833,-143.125,0,2,3,1,7,26,5,0,0,0,49,44,31,13,5,NA,NA,NA,1160.7333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",60.1240148089903,151.848674291465
"187",NA,708,"20E TAYLOR CORRIDOR",2015,"6400-14305",NA,"HIGH",0,"20E",5.847,64.0167,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1228.9333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",60.1671055562607,155.570437203744
"188",8,708,"20E TAYLOR CORRIDOR",2015,"6402-14305",NA,"HIGH",1,"20E",5.84,64.05,-143.125,0,0,1,0,1,6,0,0,0,0,8,8,6,2,0,NA,NA,NA,1290.625,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",60.2100796764405,159.281074197914
"189",NA,708,"20E TAYLOR CORRIDOR",2015,"6404-14305",NA,"HIGH",0,"20E",5.833,64.0833,-143.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1237.1333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",60.2530661505746,162.991728235682
"190",NA,708,"20E TAYLOR CORRIDOR",2015,"6344-14300",NA,"HIGH",0,"20E",5.902,63.75,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,806.2143,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",63.9341031552626,125.807716783161
"191",NA,708,"20E TAYLOR CORRIDOR",2015,"6348-14300",NA,"HIGH",0,"20E",5.888,63.8167,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,708.5,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",64.0102993521471,133.239956592135
"192",NA,708,"20E TAYLOR CORRIDOR",2015,"6350-14300",NA,"LOW",0,"20E",5.882,63.85,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,692.5,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",64.0483569311872,136.95053095329
"193",NA,708,"20E TAYLOR CORRIDOR",2015,"6358-14300",NA,"HIGH",0,"20E",5.854,63.9833,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,954.3333,0,0.004872408,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",64.2008119324095,151.804143304993
"194",NA,708,"20E TAYLOR CORRIDOR",2015,"6400-14300",NA,"HIGH",0,"20E",5.847,64.0167,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1206.625,0,0.000335776,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",64.239039073378,155.525946694928
"195",NA,708,"20E TAYLOR CORRIDOR",2015,"6402-14300",NA,"HIGH",0,"20E",5.84,64.05,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1309.8462,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",64.2771627514503,159.236624105942
"196",7,708,"20E TAYLOR CORRIDOR",2015,"6404-14300",NA,"HIGH",1,"20E",5.833,64.0833,-143.0417,0,1,0,2,0,2,1,0,0,0,7,6,3,3,1,NA,NA,NA,1226.9333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",64.3152973897183,162.947318620795
"197",NA,708,"20E TAYLOR CORRIDOR",2015,"6406-14300",NA,"HIGH",0,"20E",5.826,64.1167,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1068.875,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",64.3535575430226,166.669173527829
"198",NA,708,"20E TAYLOR CORRIDOR",2015,"6408-14300",NA,"HIGH",0,"20E",5.819,64.15,-143.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1147.1538,0.044336971,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",64.3917140956711,170.379902255185
"199",12,708,"20E TAYLOR CORRIDOR",2015,"6410-14300",NA,"HIGH",1,"20E",5.812,64.1833,-143.0417,0,0,4,1,3,4,0,0,0,0,12,12,4,8,0,NA,NA,NA,1320.9333,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",64.4298815696409,174.09064803986
"200",NA,708,"20E TAYLOR CORRIDOR",2015,"6342-14255",NA,"HIGH",0,"20E",5.909,63.7167,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,883.3333,0.999946834,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",68.0166291617023,122.057663239983
"201",NA,708,"20E TAYLOR CORRIDOR",2015,"6346-14255",NA,"HIGH",0,"20E",5.895,63.7833,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,725.4375,0.999999245,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",68.0830003274197,129.47879607532
"202",NA,708,"20E TAYLOR CORRIDOR",2015,"6348-14255",NA,"HIGH",0,"20E",5.888,63.8167,-142.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,714.6667,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HIGH",68.1163001126337,133.200531367125
"203",3,708,"20E TAYLOR CORRIDOR",2015,"6350-14255",NA,"LOW",1,"20E",5.882,63.85,-142.9583,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,NA,NA,NA,690.3333,1,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOW",68.1495098559421,136.911141029805
