pred,se,lb,ub,truetotal,sp_de,sp_ie,sp_range,t_de,t_ie,t_range,spt_de,spt_ie,Intercept,resp_type_sim,betavec_sim,sp_de_sim,sp_range_sim,sp_ie_sim,t_de_sim,t_range_sim,t_ie_sim,spt_ie_sim,spt_de_sim,n_sim,sim_time,samp_time,fit_time,pred_time,pred_sptot,se_sptot,lb_sptot,ub_sptot,pred_srs,se_srs,lb_srs,ub_srs,conf_ind,conf_ind_sptot,conf_ind_srs,seed
-186.74165831322057,9.974286512683358,-203.14789965986094,-170.3354169665802,-178.81205961054033,0.25882685965570695,0.17877815870779246,1.249422340279399,0.26971846786198606,0.2353703013834759,0.9357073661028453,0.4617477912129413,0.1719475520937157,-0.8500824315253099,normal,0,0.5,1.4142135623730951,0.1675,0.5,1,0.1675,0.1675,0.5,250,0.744525671005249,0.0268630981445312,57.5802626609802,0.170546293258667,-187.4118730838252,13.171724893382875,-209.07743254791302,-165.7463136197374,-173.32156564777662,16.604202256226415,-200.63304795156648,-146.01008334398676,1,1,1,402233614
-184.31726840030856,5.332278867512043,-193.08808663545244,-175.54645016516469,-178.81205961054033,0.3681101697840712,0.19728453198336832,0.9656882155653899,0.19057722744815175,0.2764280071510869,1.082491717684447,0.4381038476835599,0.16631191912516435,-0.8694327263408588,normal,0,0.5,1.4142135623730951,0.1675,0.5,1,0.1675,0.1675,0.5,500,0.591696500778198,0.0204205513000488,66.6623013019562,0.420903921127319,-181.81490210107071,8.113678678472807,-195.16071590327553,-168.4690882988659,-173.3328820870232,10.320922799569457,-190.30928938738117,-156.35647478666522,1,1,1,402233614
-14.292058459424906,15.067363522556182,-39.07566599809776,10.491549079247948,3.8683354508262213,0.0011101718534292984,0.001144153518074171,0.45344545079379717,4.156138451841503e-5,8.9317104568581e-4,1.58194121813822,0.28830355691618825,1.8230260921581776,-0.05435752601014696,normal,0,0,1e-10,0,0,1e-10,0,2,0,250,0.586373329162598,0.0204544067382812,58.098982334137,0.1729576587677,-29.316800448767836,17.807707707139688,-58.60787305854824,-0.025727838987428697,-29.819838475187037,18.73445281967569,-60.635271144581836,0.9955941942077615,1,0,0,402233614
-10.141786282192587,10.532550350855507,-27.466289927846272,7.182717363461098,3.8683354508262213,1.858782123049569e-4,9.884252215382559e-4,0.3226782527580022,2.1975508062600552e-4,5.661504149680794e-4,2.979491461606357,0.1591635793019116,1.9904665301665798,-0.054542516210453855,normal,0,0,1e-10,0,0,1e-10,0,2,0,500,0.580839157104492,0.0207574367523193,63.6769428253174,0.417339324951172,-15.246784542102173,11.5515254561205,-34.24735308542424,3.753784001219895,-12.144050601667425,12.002703749729065,-31.886741397633315,7.598640194298467,1,0,1,402233614
-68.3213975010011,15.5476187828204,-93.89495464638208,-42.74784035562013,-62.98393982580134,4.796868820217612e-4,0.004481534424312949,1.3144614498548275,0.0023200764346256873,0.012077296013008613,0.21010813418608973,1.3318235118291188,0.5320106585087245,-0.04876770901509308,normal,0,0,1.4142135623730951,0,0,1e-10,0,0.5,1.5,250,0.590354919433594,0.0206890106201172,70.2125873565674,0.169751405715942,-76.04282735911123,13.566311199683195,-98.35742354026252,-53.72823117795994,-68.9899815584066,21.702458160485133,-104.68734857744315,-33.29261453937004,1,1,1,402233614
-71.01217062759156,8.776147994963711,-85.44764948777052,-56.576691767412605,-62.98393982580134,0.0029785804065640973,0.012151623191091802,0.7965957076035707,2.3545570657179245e-4,1.1227360452686513e-4,0.055854246559300096,1.4699774053303782,0.3052658620688934,-0.15848315803881144,normal,0,0,1.4142135623730951,0,0,1e-10,0,0.5,1.5,500,0.580104112625122,0.0206153392791748,102.189427375793,0.420240163803101,-73.49702968114187,7.538896661742046,-85.89741119842063,-61.096648163863115,-59.72379186961834,12.965397522517073,-81.04997300939819,-38.39761072983849,1,1,1,402233614
-264.8294523863688,9.106404753216472,-279.80815527318504,-249.85074949955256,-258.88410072221853,1.2950846365709521e-4,0.0011047047438523506,1.0497873908495754,0.0750133969699852,1.278465730955217,0.3539235466781347,0.2211912398943325,0.2427888681506162,-0.6168700279053057,normal,0,0,1.4142135623730951,0,0,1e-10,1.5,0.25,0.25,250,0.589651584625244,0.0206758975982666,82.6366550922394,0.173053979873657,-266.6327203044813,7.644508365677963,-279.2068176160276,-254.05862299293506,-263.71974658804487,8.45537778264924,-277.62760540108036,-249.81188777500938,1,1,1,402233614
-264.39711060615093,5.382468088344365,-273.25048276321473,-255.54373844908713,-258.88410072221853,0.0026718925251206435,0.004210109639414502,0.5808155526454596,0.07220322681568339,1.1848978550514089,0.13304352437890404,0.27650818867131843,0.1789246306651317,-0.6602215758343153,normal,0,0,1.4142135623730951,0,0,1e-10,1.5,0.25,0.25,500,0.501504182815552,0.0234837532043457,109.085440158844,0.422590017318726,-264.941604396865,4.558002929060231,-272.43885204638514,-257.44435674734484,-260.5271052191003,5.427763581789253,-269.45498183284144,-251.59922860535912,1,1,1,402233614
38.671787051429355,5.145081567835971,30.20888097361319,47.13469312924552,41.61443152587096,0.003733849572654464,0.012138993560125214,0.22505085521402032,0.013823607811897023,0.0538517630408028,2.924653706524221,0.10326572417455258,0.057274840109107134,0.7308005068076235,lognormal,0,0.17325017325017325,1.4142135623730951,0.05803880803880804,0.17325017325017325,1,0.05803880803880804,0.05803880803880804,0.17325017325017325,250,0.578871726989746,0.0195937156677246,100.094817876816,0.172881603240967,40.98055836234811,3.9803557623534838,34.433455750083795,47.52766097461243,44.58975850676289,4.813560795207378,36.67215557421462,52.50736143931116,1,1,1,402233614
39.670180989397394,2.6995523395662713,35.229812532516476,44.11054944627831,41.61443152587096,0.015679772428746443,0.05707942978262501,1.1493568323203527,0.09806415296825763,0.04437659938155983,1.634440734379792,0.10761952383731356,0.050798161119743133,0.7527081437103754,lognormal,0,0.17325017325017325,1.4142135623730951,0.05803880803880804,0.17325017325017325,1,0.05803880803880804,0.05803880803880804,0.17325017325017325,500,0.578860521316528,0.0194735527038574,85.6022982597351,0.420709371566772,42.26555255269089,2.2996102558226834,38.48303028282615,46.048074822555634,44.76288637101389,2.983961729564239,39.85470609745576,49.67106664457202,1,1,1,402233614
130.67214304889407,15.606137753601853,105.00233076217776,156.34195533561038,135.19292677867696,0.0014327053469821917,9.793442963131076e-4,5.64860511560621,7.498009912660785e-5,4.498686374376724e-6,3.993747796862774,0.0024892585188452296,2.7298034316663182,1.4088751581822103,lognormal,0,0,1e-10,0,0,1e-10,0,0.693000693000693,0,250,0.583055734634399,0.0200369358062744,52.9111471176147,0.169488191604614,107.89628265180139,12.17948241187779,87.86281683223254,127.92974847137023,108.5885699604392,12.1972825358901,88.52582554232852,128.6513143785499,1,0,0,402233614
128.8494831386179,10.855777696864084,110.99331782055211,146.7056484566837,135.19292677867696,3.0338991409211823e-4,0.0016981026558002751,1.2585480206266337,8.597535506108232e-5,2.607595538234046e-5,0.026171498628367252,0.0021116183336591194,2.3156706826361475,1.3867347196388524,lognormal,0,0,1e-10,0,0,1e-10,0,0.693000693000693,0,500,0.58000373840332,0.0202679634094238,41.8923592567444,0.419495105743408,119.5833925864187,7.581791745529031,107.11245493499453,132.05433023784286,120.79043466572736,7.68641557660406,108.14740612629387,133.43346320516085,1,0,0,402233614
90.67235727971456,15.060261492315638,65.90043154124159,115.44428301818753,92.11693053417585,6.253608757951748e-4,0.005538917637859989,1.591987084384014,4.6189831475728044e-4,0.004348459632280087,0.030080768247345662,0.612393649975759,0.7800488471743946,1.2967122849458492,lognormal,0,0,1.4142135623730951,0,0,1e-10,0,0.17325017325017325,0.5197505197505198,250,0.582728147506714,0.0197982788085938,80.0256698131561,0.171958446502686,83.99421218425812,8.35470035031903,70.25195301094313,97.73647135757311,92.03022113733034,11.450446890815893,73.1959120387566,110.86453023590408,1,1,1,402233614
88.3461032520645,7.654431596460438,75.7556836783746,100.9365228257544,92.11693053417585,0.004194736520162815,0.02891738333238685,0.7266867643648427,0.0025176315163909745,0.017310823150231393,0.07803816970714691,0.905743156151818,0.2680071471862954,1.2319316477521336,lognormal,0,0,1.4142135623730951,0,0,1e-10,0,0.17325017325017325,0.5197505197505198,500,0.500218868255615,0.0197696685791016,67.6035921573639,0.498464107513428,87.52385681923911,4.407994175727434,80.27335161171288,94.77436202676535,95.64344488497512,6.9285636077199735,84.24697190525295,107.0399178646973,1,1,1,402233614
22.72650227579721,6.141612918539809,12.624447991404985,32.82855656018943,23.086158619487676,0.009196658104524935,0.0016019301740466721,3.5401095906421944,0.030592378674448653,0.19825391010773824,0.1127361389223613,0.08061236286789512,0.14091881710790582,0.9254680918865776,lognormal,0,0,1.4142135623730951,0,0,1e-10,0.5197505197505198,0.08662508662508663,0.08662508662508663,250,0.499397277832031,0.0205545425415039,134.55894613266,0.171632528305054,21.83090544485971,1.014058246787558,20.162928059691144,23.498882830028275,22.342840952567084,1.1288283846297114,20.48608348990313,24.199598415231037,1,1,1,402233614
22.597930508804275,3.4169465134330723,16.977553643084697,28.218307374523853,23.086158619487676,0.003636872960890147,0.0013126262196594231,5.192681600447751,0.008852453340559834,0.16860359146618528,0.17554331928913908,0.11627385706815753,0.1216145582193178,0.9018426871975845,lognormal,0,0,1.4142135623730951,0,0,1e-10,0.5197505197505198,0.08662508662508663,0.08662508662508663,500,0.50452733039856,0.0194721221923828,68.2600588798523,0.421423435211182,22.25374018797121,0.591883505833153,21.280178456668796,23.227301919273625,22.849962290702692,0.7148359146160126,21.67416184387137,24.025762737534013,1,1,1,402233614
52.81649777746233,12.813439206558996,31.740265824831567,73.8927297300931,54,0.0016861857439656677,0.2795944029840016,1.9772412507967994,0.007099105451032255,4.177881162372903e-5,0.0036442047776025816,0.21225472590359773,0.5617994549029854,0.7894556838455163,poisson,0,0.17325017325017325,1.4142135623730951,0.05803880803880804,0.17325017325017325,1,0.05803880803880804,0.05803880803880804,0.17325017325017325,250,0.573506593704224,0.0198838710784912,242.653376102448,0.17271614074707,45.27119897021656,9.410202620597628,29.792793059378297,60.74960488105482,58.06451612903226,12.043106758449891,38.25536829763217,77.87366396043237,1,1,1,402233614
62.3457283213416,7.784152518847881,49.54193681797123,75.14951982471199,54,2.0742338241137317e-4,0.11584431415082723,1.283853617848947,0.0021296751802035983,6.027118040706505e-6,0.298140412967084,0.17552460765197855,0.6406304144448507,0.7590275492290142,poisson,0,0.17325017325017325,1.4142135623730951,0.05803880803880804,0.17325017325017325,1,0.05803880803880804,0.05803880803880804,0.17325017325017325,500,0.504164457321167,0.0204064846038818,126.607209205627,0.417918682098389,59.850750704728306,6.51226329984647,49.13903079631287,70.56247061314374,64.81481481481481,7.63987086842084,52.248345507451894,77.38128412217773,1,1,1,402233614
