pred,se,lb,ub,truetotal,sp_de,sp_ie,sp_range,t_de,t_ie,t_range,spt_de,spt_ie,Intercept,resp_type_sim,betavec_sim,sp_de_sim,sp_range_sim,sp_ie_sim,t_de_sim,t_range_sim,t_ie_sim,spt_ie_sim,spt_de_sim,n_sim,sim_time,samp_time,fit_time,pred_time,pred_sptot,se_sptot,lb_sptot,ub_sptot,pred_srs,se_srs,lb_srs,ub_srs,conf_ind,conf_ind_sptot,conf_ind_srs,seed
155.03177326300468,11.626297826795279,135.90821511458245,174.15533141142691,172.69833258302418,0.18422445202201518,0.15682727916647332,2.873307868698068,0.051708889570842194,0.08424005846489617,2.4274848129652993,1.189017216986609,0.14927355334128653,0.32036916867389187,normal,0,0.5,1.4142135623730951,0.1675,0.5,1,0.1675,0.1675,0.5,250,0.699231863021851,0.0223569869995117,81.1524589061737,0.166261196136475,160.8850041758239,18.283881686368666,130.8106950692488,190.959313282399,165.87621377141232,18.10609193317029,136.09434278522036,195.65808475760429,1,1,1,889808661
179.45623559225606,5.445105391845304,170.49983423934628,188.41263694516584,172.69833258302418,0.15156048798156496,0.14075498003974976,3.9293796918408757,0.271607557199149,0.1091440862279274,3.3404308169468746,1.781607289335739,0.16415924279351438,0.5469644649178114,normal,0,0.5,1.4142135623730951,0.1675,0.5,1,0.1675,0.1675,0.5,500,0.473557233810425,0.0204164981842041,70.1944985389709,0.402971267700195,178.88589438135608,7.542630305545987,166.47937156652466,191.2924171961875,176.04693690223718,9.089460741921911,161.0961044338539,190.99776937062046,1,1,1,889808661
3.204616765535542,12.878600439671775,-17.97879587771741,24.38802940878849,33.65747517460104,6.075777076960151e-7,6.662898605814349e-4,1.3634967043948805,8.090354183493366e-4,1.5866089861894805e-5,2.3879361091915903,0.0014904398412882778,1.6344657505996512,-0.06552962851522955,normal,0,0,1e-10,0,0,1e-10,0,2,0,250,0.55472731590271,0.0203292369842529,57.9502265453339,0.165919065475464,32.37436006283407,26.85153307261484,-11.792481500863865,76.541201626532,32.37436006283412,26.851533072614846,-11.792481500863829,76.54120162653207,0,1,1,889808661
35.189141754527945,10.987755565683008,17.11589216025802,53.26239134879787,33.65747517460104,0.002296543343443489,0.0012497760791202637,5.185966122198589,0.020405970330554853,0.0033454134660791824,0.13942786073084437,0.009023270552418637,1.678139132449065,0.03380766907276612,normal,0,0,1e-10,0,0,1e-10,0,2,0,500,0.553349018096924,0.0202021598815918,55.6979296207428,0.402721405029297,45.68943742333659,12.925202193131467,24.42937171688317,66.94950312979002,45.689437423336635,12.925202193131469,24.42937171688321,66.94950312979006,1,1,1,889808661
135.69562929306738,17.944076028636704,106.18025075507133,165.21100783106345,162.20346661153678,0.01878444721357123,0.006473443986777564,1.9869311094379558,1.1100012294515919e-5,2.625872442000366e-4,0.012923966417532254,1.3073489993726797,0.4456903133083703,0.11991514239385828,normal,0,0,1.4142135623730951,0,0,1e-10,0,0.5,1.5,250,0.476895570755005,0.0203666687011719,112.998776674271,0.166160583496094,142.46915380098096,22.471023154624387,105.50760986378651,179.4306977381754,152.20102181515526,22.727962346782565,114.81685051583345,189.58519311447708,1,1,1,889808661
169.51813661412277,9.17440640511993,154.42758096353444,184.6086922647111,162.20346661153678,0.007994706867844181,0.0777295576620259,1.9581083337532352,0.012154644487792991,0.06630966775447081,0.03702993956294613,1.3275092573586942,0.4385936086246449,0.23379232182001788,normal,0,0,1.4142135623730951,0,0,1e-10,0,0.5,1.5,500,0.554593563079834,0.0201210975646973,81.0176649093628,0.400358915328979,172.91750950006488,10.015239699983965,156.44390615475788,189.39111284537188,160.53798367113467,11.329200444688807,141.90310722922806,179.17286011304128,1,1,1,889808661
207.4187710205233,10.319066729779454,190.4454166832913,224.3921253577553,219.22920218585253,5.201744624935914e-5,3.445099261025966e-4,5.480203308425383,0.007362033009869644,0.42748303173579305,0.04969497494827987,0.5221638148133402,0.21058779146636505,0.2026859349171539,normal,0,0,1.4142135623730951,0,0,1e-10,1.5,0.25,0.25,250,0.545773506164551,0.0194187164306641,75.7314372062683,0.163315773010254,209.27246760942114,12.771244766057142,188.26563933528703,230.27929588355525,213.03677247824785,12.641814023039467,192.2428388312054,233.8307061252903,1,1,1,889808661
223.7212786944462,5.413291328955974,214.817206818268,232.6253505706244,219.22920218585253,0.004974132101028255,0.028530595919813682,4.907415264591106,0.35225658813392047,0.39068818409041023,0.01286517992949163,0.4326764437793559,0.20911813207115235,0.2641234139553705,normal,0,0,1.4142135623730951,0,0,1e-10,1.5,0.25,0.25,500,0.55077600479126,0.019472599029541,86.3965730667114,0.398971557617188,224.63929420290992,5.830010641656739,215.04978005381514,234.2288083520047,216.449832572523,6.462459032661496,205.82003339362444,227.07963175142157,1,1,1,889808661
295.243365967163,14.051483333291182,272.13073264235084,318.3559992919752,333.6050613921076,0.08120804150665417,0.008640037767433587,0.3498971097571173,0.057277761997478825,0.2626274931960518,2.219931869856036,0.9573547617448961,0.11359393162604445,1.4128389365599974,lognormal,0,0.17325017325017325,1.4142135623730951,0.05803880803880804,0.17325017325017325,1,0.05803880803880804,0.05803880803880804,0.17325017325017325,250,0.547186851501465,0.019416332244873,88.2505984306335,0.165764093399048,305.5527476103196,44.31332480263026,232.66381458643457,378.44168063420466,321.68782814562616,43.42529864698072,250.25956816468903,393.1160881265633,0,1,1,889808661
332.2989248643524,6.410367401368293,321.75480879412027,342.8430409345845,333.6050613921076,0.07762944119524279,0.1181265957147539,1.317329773911283,0.17870400633860983,0.10316603268203822,1.80767626001184,1.1756818476055468,0.16844628178998972,1.606183767555927,lognormal,0,0.17325017325017325,1.4142135623730951,0.05803880803880804,0.17325017325017325,1,0.05803880803880804,0.05803880803880804,0.17325017325017325,500,0.546188354492188,0.0194864273071289,55.0106039047241,0.398932933807373,332.6256466401596,17.80378757146515,303.34102207976156,361.9102712005576,330.935189015908,20.368812983405174,297.43147310345773,364.4389049283583,1,1,1,889808661
